id,accession_number,artist,artistRole,artistId,title,dateText,medium,creditLine,year,acquisitionYear,dimensions,width,height,depth,units,thumbnailUrl,url,broad_category,hierarchical_label,local_path
79987,P12043,"Boxer, Stanley",artist,6550,Conventionofslydiscussants,1976,Etching,"Presented by Tyler Graphics Ltd in honour of Pat Gilmour, Tate Print Department 1974-7, 2004",1976.0,2004.0,image: 352 x 155 mm,352.0,155.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/31c6445016b8366ed6d383f4848c1bd4,http://www.tate.org.uk/art/artworks/boxer-conventionofslydiscussants-p12043,Etching,Etching > Etching,D:/venv sa python 3.9/tate_images\31c6445016b8366ed6d383f4848c1bd4
3878,P07644,"Diebenkorn, Richard",artist,1004,#4,1978,Etching,Purchased 1982,1978.0,1982.0,image: 277 x 200 mm,277.0,200.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/7acfa034bf0dc27edca89e13258b6479,http://www.tate.org.uk/art/artworks/diebenkorn-4-p07644,Etching,Etching > Etching,D:/venv sa python 3.9/tate_images\7acfa034bf0dc27edca89e13258b6479
79988,P12044,"Boxer, Stanley",artist,6550,Askanceglancelongingly,1976,Etching,"Presented by Tyler Graphics Ltd in honour of Pat Gilmour, Tate Print Department 1974-7, 2004",1976.0,2004.0,image: 315 x 283 mm,315.0,283.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/f9eda48ab833308745292f6dab6abf11,http://www.tate.org.uk/art/artworks/boxer-askanceglancelongingly-p12044,Etching,Etching > Etching,D:/venv sa python 3.9/tate_images\f9eda48ab833308745292f6dab6abf11
247,P78428,"Kounellis, Jannis",artist,1438,[no title],1999,Etching,Purchased 2001,1999.0,2001.0,support: 355 x 387 mm,355.0,387.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/f5c880064379b3bdfedcd4faa7938e54,http://www.tate.org.uk/art/artworks/kounellis-no-title-p78428,Etching,Etching > Etching,D:/venv sa python 3.9/tate_images\f5c880064379b3bdfedcd4faa7938e54
243,P78424,"Kounellis, Jannis",artist,1438,[no title],1999,Etching,Purchased 2001,1999.0,2001.0,support: 355 x 387 mm,355.0,387.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/db2186a534950db5d6bf7838527bf17a,http://www.tate.org.uk/art/artworks/kounellis-no-title-p78424,Etching,Etching > Etching,D:/venv sa python 3.9/tate_images\db2186a534950db5d6bf7838527bf17a
21958,P77958,"Baselitz, Georg",artist,699,[no title],1995,Drypoint on paper,Purchased 1997,1995.0,1997.0,image: 284 x 184 mm mount: 561 x 411 x 4 mm,284.0,184.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/1e901b2b48e3b20b2948162ea970c54b,http://www.tate.org.uk/art/artworks/baselitz-no-title-p77958,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\1e901b2b48e3b20b2948162ea970c54b
21941,P77975,"Baselitz, Georg",artist,699,[no title],1995,Drypoint on paper,Purchased 1997,1995.0,1997.0,image: 292 x 178 mm mount: 561 x 409 x 4 mm,292.0,178.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/834bde274b90fbbf8dcaf1a21815decf,http://www.tate.org.uk/art/artworks/baselitz-no-title-p77975,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\834bde274b90fbbf8dcaf1a21815decf
21697,P77856,"Bevan, Tony",artist,2371,Man in Check Shirt,1993,Drypoint on paper,Purchased 1996,1993.0,1996.0,image: 193 x 193 mm,193.0,193.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/aef012b3867ab147493e1d2a947b6f9b,http://www.tate.org.uk/art/artworks/bevan-man-in-check-shirt-p77856,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\aef012b3867ab147493e1d2a947b6f9b
1639,P77006,"Brus, G�nter",artist,827,[no title],1982,Drypoint on paper,Purchased 1983,1982.0,1983.0,image: 238 x 167 mm,238.0,167.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/016de98e0525874ac43e1d34a1556b6d,http://www.tate.org.uk/art/artworks/brus-no-title-p77006,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\016de98e0525874ac43e1d34a1556b6d
79846,P12006,"Bj�rlo, Per Inge",artist,6500,Head IX,1998,Drypoint on paper,"Presented by Tyler Graphics Ltd in honour of Pat Gilmour, Tate Print Department 1974-7, 2004",1998.0,2004.0,image: 225 x 281 mm,225.0,281.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/d1f05955bfee62828d72351c75d75765,http://www.tate.org.uk/art/artworks/bjrlo-head-ix-p12006,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\d1f05955bfee62828d72351c75d75765
14548,P02342,"Turnbull, William",artist,2075,Leaves - Drypoint III,1972,Drypoint on paper,Presented by the artist 1976,1972.0,1976.0,image: 350 x 272 mm,350.0,272.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/5b1b8a4d682d541d7d5a68c547ad0c53,http://www.tate.org.uk/art/artworks/turnbull-leaves-drypoint-iii-p02342,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\5b1b8a4d682d541d7d5a68c547ad0c53
21939,P77977,"Baselitz, Georg",artist,699,[no title],1995,Drypoint on paper,Purchased 1997,1995.0,1997.0,image: 290 x 176 mm mount: 561 x 408 x 4 mm,290.0,176.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/438c76854c64043b910f8827ada8c9ba,http://www.tate.org.uk/art/artworks/baselitz-no-title-p77977,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\438c76854c64043b910f8827ada8c9ba
21935,P77981,"Baselitz, Georg",artist,699,[no title],1995,Drypoint on paper,Purchased 1997,1995.0,1997.0,image: 286 x 175 mm,286.0,175.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/f972bb185897b73b4e7008125482ff3a,http://www.tate.org.uk/art/artworks/baselitz-no-title-p77981,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\f972bb185897b73b4e7008125482ff3a
21965,P77951,"Baselitz, Georg",artist,699,[no title],1995,Drypoint on paper,Purchased 1997,1995.0,1997.0,image: 287 x 177 mm mount: 561 x 412 x 4 mm,287.0,177.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/5efe988e05da6ede10288cb04921a7fa,http://www.tate.org.uk/art/artworks/baselitz-no-title-p77951,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\5efe988e05da6ede10288cb04921a7fa
21182,P77695,"Bourgeois, Louise",artist,2351,Boy and Girl,1994,Drypoint on paper,Purchased 1994,1994.0,1994.0,image: 98 x 62 mm image: 90 x 56 mm,98.0,62.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/1fdcad30d07b52253d55854b77509761,http://www.tate.org.uk/art/artworks/bourgeois-boy-and-girl-p77695,Engraving,Engraving > Drypoint on paper,D:/venv sa python 3.9/tate_images\1fdcad30d07b52253d55854b77509761
23517,T08480,"Serres, John Thomas",artist,486,A Rock by the Sea,date not known,Watercolour and ink on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 236 x 368 mm,236.0,368.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/aef579683e5f95e6daafe75edbafbadd,http://www.tate.org.uk/art/artworks/serres-a-rock-by-the-sea-t08480,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\aef579683e5f95e6daafe75edbafbadd
22370,T10113,"Bunbury, Charles",attributed to,2550,Tub-Thumping Preacher,date not known,Watercolour and ink on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 149 x 92 mm,149.0,92.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/44cf077bee6b68c6bc1862c106309d36,http://www.tate.org.uk/art/artworks/bunbury-tub-thumping-preacher-t10113,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\44cf077bee6b68c6bc1862c106309d36
69509,A01379,"Jones, George",artist,300,[title not known],date not known,Watercolour and ink on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/d00efcd5d005b909656666188e691e1b,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01379,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\d00efcd5d005b909656666188e691e1b
1619,N03282,"Brown, Frederick",artist,66,"Landscape, the Storm",1914,Watercolour and ink on paper,Presented by subscribers through the Art Fund 1918,1914.0,1918.0,support: 241 x 356 mm,241.0,356.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/e35a6f40819988efb9f670f1a7dc9d94,http://www.tate.org.uk/art/artworks/brown-landscape-the-storm-n03282,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\e35a6f40819988efb9f670f1a7dc9d94
7595,A00565,"Jones, George",artist,300,[title not known],date not known,Watercolour and ink on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/c4a668fb87a7b6bb8a8b658a1960b6d5,http://www.tate.org.uk/art/artworks/jones-title-not-known-a00565,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\c4a668fb87a7b6bb8a8b658a1960b6d5
69589,A01459,"Jones, George",artist,300,[title not known],date not known,Watercolour and ink on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/f910fa93929c7ff042870d6c5951fa5e,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01459,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\f910fa93929c7ff042870d6c5951fa5e
23598,T09931,"Stothard, Thomas",artist,531,A Valley with a Stream,date not known,Watercolour and ink on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 84 x 80 mm,84.0,80.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/cb4822eaeea686d8740e14986a32a0bb,http://www.tate.org.uk/art/artworks/stothard-a-valley-with-a-stream-t09931,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\cb4822eaeea686d8740e14986a32a0bb
775,N05681,"Bawden, Edward",artist,707,Burnt Tukl at Gubba,1941,Watercolour and ink on paper,Presented by the War Artists Advisory Committee 1946,1941.0,1946.0,support: 394 x 521 mm,394.0,521.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/18cb10325e8ef7dae91cf73d21c9208c,http://www.tate.org.uk/art/artworks/bawden-burnt-tukl-at-gubba-n05681,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\18cb10325e8ef7dae91cf73d21c9208c
69667,A01537,"Jones, George",artist,300,[title not known],date not known,Watercolour and ink on paper,Presented by the artist's widow 1888,,1888.0,,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/1adc902e829d76771dc3c409de2d928e,http://www.tate.org.uk/art/artworks/jones-title-not-known-a01537,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\1adc902e829d76771dc3c409de2d928e
5200,T04934,"Gilbert, Stephen",artist,1165,Untitled,1948,Watercolour and ink on paper,Purchased 1987,1948.0,1987.0,support: 235 x 312 mm,235.0,312.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/5301314a73c5f609a63eedb301b7d88c,http://www.tate.org.uk/art/artworks/gilbert-untitled-t04934,Watercolour,Watercolour > Watercolour and ink on paper,D:/venv sa python 3.9/tate_images\5301314a73c5f609a63eedb301b7d88c
106713,T13765,"Cruzvillegas, Abraham",artist,13142,AC1,2008,Wood,"Presented by the American Fund for the Tate Gallery, courtesy of the Latin American Acquisitions Committee with additional assistance from Jack Kirkland 2012",2008.0,2013.0,displayed: 1750 x 1300 x 1050 mm,1750.0,1300.0,1050.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/efe0fdb63fe4a71d17d8359d0ae89f0d,http://www.tate.org.uk/art/artworks/cruzvillegas-ac1-t13765,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\efe0fdb63fe4a71d17d8359d0ae89f0d
20362,T06594,"Thubron, Harry",artist,2299,Caracol,1981,Wood,Purchased 1992,1981.0,1992.0,unconfirmed: 873 x 740 x 60 mm,873.0,740.0,60.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/ecfd45e4110215cb9384445879613c97,http://www.tate.org.uk/art/artworks/thubron-caracol-t06594,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\ecfd45e4110215cb9384445879613c97
98493,AR00619,"Beuys, Joseph",artist,747,Model for a Felt Environment,1964,Wood,ARTIST ROOMS Acquired jointly with the National Galleries of Scotland through The d'Offay Donation with assistance from the National Heritage Memorial Fund and the Art Fund 2008,1964.0,2009.0,displayed: 1840 x 1680 x 840 mm object (vitrine): 1840 x 1680 x 840 mm object (felt object): 630 x 700 x 220 mm,1840.0,1680.0,840.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/aaae4ba3a9cb153064e9c15d2702975b,http://www.tate.org.uk/art/artworks/beuys-model-for-a-felt-environment-ar00619,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\aaae4ba3a9cb153064e9c15d2702975b
268,T07758,"Neagu, Paul",artist,1692,(White) Tactile Object with Hinges,1969,Wood,Purchased 2000,1969.0,2001.0,245 x 420 x 285 as displayed  weight 1.8kg,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/fa2c5022fafdd93ee6b38e1ecbde3513,http://www.tate.org.uk/art/artworks/neagu-white-tactile-object-with-hinges-t07758,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\fa2c5022fafdd93ee6b38e1ecbde3513
21762,T07140,"Artschwager, Richard",artist,669,Tower II,1979,Wood,Presented by Janet Wolfson de Botton 1996,1979.0,1996.0,displayed: 2600 x 1820 x 780 mm,2600.0,1820.0,780.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/a0696652dd3ca0737109d84469b29c57,http://www.tate.org.uk/art/artworks/artschwager-tower-ii-t07140,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\a0696652dd3ca0737109d84469b29c57
21925,T07222,Absalon,artist,2606,Cell No. 1,1992,Wood,Presented by the Patrons of New Art through the Tate Gallery Foundation 1997,1992.0,1997.0,unconfirmed: 2450 x 4200 x 2200 mm,2450.0,4200.0,2200.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/a1d8e2dcdd83633a3f8206b69705f56e,http://www.tate.org.uk/art/artworks/absalon-cell-no-1-t07222,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\a1d8e2dcdd83633a3f8206b69705f56e
90951,T12904,"Durant, Sam",artist,9914,Abandoned House #1 (Case Study #22),1995,Wood,"Presented by the American Fund for the Tate Gallery, courtesy of Dean Valentine and Amy Adelson 2009",1995.0,2009.0,object: 780 x 1080 x 810 mm,780.0,1080.0,810.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/571f6061d67394a102c208d98d2b313b,http://www.tate.org.uk/art/artworks/durant-abandoned-house-1-case-study-22-t12904,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\571f6061d67394a102c208d98d2b313b
1852,T00918,"Bury, Pol",artist,841,3069 White Dots on an Oval Background,1966,Wood,Purchased 1967,1966.0,1967.0,object: 673 x 1206 x 254 mm,673.0,1206.0,254.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/1e39afb873e8939372de77a8def19143,http://www.tate.org.uk/art/artworks/bury-3069-white-dots-on-an-oval-background-t00918,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\1e39afb873e8939372de77a8def19143
106714,T13766,"Cruzvillegas, Abraham",artist,13142,AC2,2008,Wood,"Presented by the American Fund for the Tate Gallery, courtesy of the Latin American Acquisitions Committee with additional assistance from Jack Kirkland 2012",2008.0,2013.0,object: 1027 x 1192 x 90 mm,1027.0,1192.0,90.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/723ec86d4dd25e0320e8203d6e15b1df,http://www.tate.org.uk/art/artworks/cruzvillegas-ac2-t13766,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\723ec86d4dd25e0320e8203d6e15b1df
74759,T07927,"Dilworth, Norman",artist,1006,Ninefold,1997,Wood,Presented anonymously 2002,1997.0,2002.0,object: 591 x 148 x 160 mm,591.0,148.0,160.0,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/5626f76a98f7ac14ef45bc5246a06a1c,http://www.tate.org.uk/art/artworks/dilworth-ninefold-t07927,Wood,Wood > Wood,D:/venv sa python 3.9/tate_images\5626f76a98f7ac14ef45bc5246a06a1c
62376,D35248,"Turner, Joseph Mallord William",artist,558,Vessel at Sea,c.18445,Chalk and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1844.0,1856.0,support: 221 x 328 mm,221.0,328.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/228b05606f4b9325294c81445b101582,http://www.tate.org.uk/art/artworks/turner-vessel-at-sea-d35248,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\228b05606f4b9325294c81445b101582
24798,T10488,"Beaumont, Sir George Howland, Bt",artist,29,[title not known],date not known,Chalk and watercolour on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 125 x 181 mm,125.0,181.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/78c5989e66972107df7fcd61ed08de09,http://www.tate.org.uk/art/artworks/beaumont-title-not-known-t10488,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\78c5989e66972107df7fcd61ed08de09
24782,T10472,"Beaumont, Sir George Howland, Bt",artist,29,[title not known],date not known,Chalk and watercolour on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 125 x 181 mm,125.0,181.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/259211ac505ed9486b434747bedeeb9b,http://www.tate.org.uk/art/artworks/beaumont-title-not-known-t10472,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\259211ac505ed9486b434747bedeeb9b
52280,D24943,"Turner, Joseph Mallord William",artist,558,The Steam Boat,c.1830,Chalk and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 141 x 194 mm,141.0,194.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/e120a7abd363668ee8e2834309bcc35c,http://www.tate.org.uk/art/artworks/turner-the-steam-boat-d24943,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\e120a7abd363668ee8e2834309bcc35c
23255,T08645,"Monro, Dr Thomas",artist,2517,A Cliff beyond a River,date not known,Chalk and watercolour on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 162 x 255 mm,162.0,255.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/dc4c36fe0aac6a50b398a329f001246f,http://www.tate.org.uk/art/artworks/monro-a-cliff-beyond-a-river-t08645,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\dc4c36fe0aac6a50b398a329f001246f
23126,T09699,"Laporte, John",artist,328,Two Cottages,date not known,Chalk and watercolour on paper,Purchased as part of the Opp� Collection with assistance from the National Lottery through the Heritage Lottery Fund 1996,,1997.0,support: 175 x 273 mm,175.0,273.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/6eced5099c410ab5f94d0017c4f42a2f,http://www.tate.org.uk/art/artworks/laporte-two-cottages-t09699,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\6eced5099c410ab5f94d0017c4f42a2f
63125,D36037,"Turner, Joseph Mallord William",artist,558,The Rigi with the Rising Moon,c.18414,Chalk and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1841.0,1856.0,support: 276 x 349 mm,276.0,349.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/fe3d919a73c035d71900c46008414acd,http://www.tate.org.uk/art/artworks/turner-the-rigi-with-the-rising-moon-d36037,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\fe3d919a73c035d71900c46008414acd
27477,D00061,"Turner, Joseph Mallord William",artist,558,Study of the Vatican Meleager,?1792,Chalk and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1792.0,1856.0,support: 307 mm support: 354 x 307 mm,,,,,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/80fccf643323f40d7915a6a3271d4d35,http://www.tate.org.uk/art/artworks/turner-study-of-the-vatican-meleager-d00061,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\80fccf643323f40d7915a6a3271d4d35
63325,D36239,"Turner, Joseph Mallord William",artist,558,"Sion, in Rhone valley",after c.1830,Chalk and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1830.0,1856.0,support: 234 x 325 mm,234.0,325.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/9f9a59d9fc969e284829e2a2a7712583,http://www.tate.org.uk/art/artworks/turner-sion-in-rhone-valley-d36239,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\9f9a59d9fc969e284829e2a2a7712583
60696,D33525,"Turner, Joseph Mallord William",artist,558,House with Bridge,1841,Chalk and watercolour on paper,Accepted by the nation as part of the Turner Bequest 1856,1841.0,1856.0,support: 235 x 332 mm,235.0,332.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/12022c312e45503b16029699566c6baf,http://www.tate.org.uk/art/artworks/turner-house-with-bridge-d33525,Chalk,Chalk > Chalk and watercolour on paper,D:/venv sa python 3.9/tate_images\12022c312e45503b16029699566c6baf
20871,T06813,"Gris, Juan",artist,1221,Bowl of Fruit,1924,Gouache on paper,"Presented by Gustav and Elly Kahnweiler 1974, accessioned 1994",1924.0,1994.0,support: 183 x 229 mm image: 163 x 205 mm frame: 340 x 390 x 32 mm,183.0,229.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/d35dba9f112e6ce13731e816e41d3a98,http://www.tate.org.uk/art/artworks/gris-bowl-of-fruit-t06813,Gouache,Gouache > Gouache on paper,D:/venv sa python 3.9/tate_images\d35dba9f112e6ce13731e816e41d3a98
15806,N02687,"Walker, Frederick",artist,575,Refreshment,exhibited 1864,Gouache on paper,Presented by Alfred A. de Pass 1910,1864.0,1910.0,support: 248 x 308 mm,248.0,308.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/0594311ac56dadfa85ab773a60fead9d,http://www.tate.org.uk/art/artworks/walker-refreshment-n02687,Gouache,Gouache > Gouache on paper,D:/venv sa python 3.9/tate_images\0594311ac56dadfa85ab773a60fead9d
47642,D20290,"Turner, Joseph Mallord William",artist,558,Mountains,c.1826,Gouache on paper,Accepted by the nation as part of the Turner Bequest 1856,1826.0,1856.0,support: 138 x 188 mm,138.0,188.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/f701be0fd8df917d3f6fda836a154d95,http://www.tate.org.uk/art/artworks/turner-mountains-d20290,Gouache,Gouache > Gouache on paper,D:/venv sa python 3.9/tate_images\f701be0fd8df917d3f6fda836a154d95
9159,T00892,"Magritte, Ren�",artist,1553,The Spirit of Geometry,1937,Gouache on paper,Presented by the Hon. Ivor Montagu 1966,1937.0,1966.0,support: 375 x 292 mm frame: 555 x 455 x 33 mm,375.0,292.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/059ce099acd8c3d49861cb9f2d732813,http://www.tate.org.uk/art/artworks/magritte-the-spirit-of-geometry-t00892,Gouache,Gouache > Gouache on paper,D:/venv sa python 3.9/tate_images\059ce099acd8c3d49861cb9f2d732813
6593,N05406,"Hodgkins, Frances",artist,1296,Broken Tractor,1942,Gouache on paper,Purchased 1943,1942.0,1943.0,support: 381 x 571 mm,381.0,571.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/25be1013c64b8fa3d97182eb71a682ff,http://www.tate.org.uk/art/artworks/hodgkins-broken-tractor-n05406,Gouache,Gouache > Gouache on paper,D:/venv sa python 3.9/tate_images\25be1013c64b8fa3d97182eb71a682ff
13068,N01853,"Sandby, Paul",artist,471,Edinburgh Castle,date not known,Gouache on paper,Presented by William Sandby 1901,,1901.0,support: 368 x 533 mm,368.0,533.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/73404f5c78c40d9bfc0c9b7a61c196d2,http://www.tate.org.uk/art/artworks/sandby-edinburgh-castle-n01853,Gouache,Gouache > Gouache on paper,D:/venv sa python 3.9/tate_images\73404f5c78c40d9bfc0c9b7a61c196d2
63236,D36149,"Turner, Joseph Mallord William",artist,558,"Sunset, with Smoke from a Distant Steamer",c.1840,Gouache on paper,Accepted by the nation as part of the Turner Bequest 1856,1840.0,1856.0,support: 189 x 279 mm,189.0,279.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/3140ee951bfe514416a42a80bd1d0220,http://www.tate.org.uk/art/artworks/turner-sunset-with-smoke-from-a-distant-steamer-d36149,Gouache,Gouache > Gouache on paper,D:/venv sa python 3.9/tate_images\3140ee951bfe514416a42a80bd1d0220
54956,D27629,"Turner, Joseph Mallord William",artist,558,"Sea Fortifications, or Ruined Castle: ?Lowestoft; Line of Fishermen with Nets, Horse and Carts, Boats",c.182636,Gouache on paper,Accepted by the nation as part of the Turner Bequest 1856,1826.0,1856.0,support: 283 x 193 mm,283.0,193.0,,mm,https://public.opendatasoft.com/api/explore/v2.1/catalog/datasets/the-tate-collection/files/28a9bb7af73a97a744b6ed5f2364a3ea,http://www.tate.org.uk/art/artworks/turner-sea-fortifications-or-ruined-castle-lowestoft-line-of-fishermen-with-nets-horse-and-d27629,Gouache,Gouache > Gouache on paper,D:/venv sa python 3.9/tate_images\28a9bb7af73a97a744b6ed5f2364a3ea
